state,district,date,sex,age,ethnicity,population
Johor,Johor Bahru,2020,both,55-59,chinese,33700
Johor,Johor Bahru,2020,both,55-59,indian,6700
Johor,Johor Bahru,2020,both,55-59,other_citizen,300
Johor,Johor Bahru,2020,both,55-59,other_noncitizen,3200
Johor,Johor Bahru,2020,both,60-64,overall,66200
Johor,Johor Bahru,2020,both,60-64,bumi_malay,28200
Johor,Johor Bahru,2020,both,60-64,bumi_other,600
Johor,Johor Bahru,2020,both,60-64,chinese,29500
Johor,Johor Bahru,2020,both,60-64,indian,5400
Johor,Johor Bahru,2020,both,60-64,other_citizen,400
Johor,Johor Bahru,2020,both,60-64,other_noncitizen,2100
Johor,Johor Bahru,2020,both,65-69,overall,39200
Johor,Johor Bahru,2020,both,65-69,bumi_malay,17600
Johor,Johor Bahru,2020,both,65-69,bumi_other,600
Johor,Johor Bahru,2020,both,65-69,chinese,13400
Johor,Johor Bahru,2020,both,65-69,indian,3700
Johor,Johor Bahru,2020,both,65-69,other_citizen,400
Johor,Johor Bahru,2020,both,65-69,other_noncitizen,3500
Johor,Johor Bahru,2020,both,70-74,overall,27400
Johor,Johor Bahru,2020,both,70-74,bumi_malay,12100
Johor,Johor Bahru,2020,both,70-74,bumi_other,500
Johor,Johor Bahru,2020,both,70-74,chinese,10300
Johor,Johor Bahru,2020,both,70-74,indian,2200
Johor,Johor Bahru,2020,both,70-74,other_citizen,100
Johor,Johor Bahru,2020,both,70-74,other_noncitizen,2200
Johor,Johor Bahru,2020,both,75-79,overall,15900
Johor,Johor Bahru,2020,both,75-79,bumi_malay,6700
Johor,Johor Bahru,2020,both,75-79,bumi_other,300
Johor,Johor Bahru,2020,both,75-79,chinese,6400
Johor,Johor Bahru,2020,both,75-79,indian,1200
Johor,Johor Bahru,2020,both,75-79,other_citizen,100
Johor,Johor Bahru,2020,both,75-79,other_noncitizen,1200
Johor,Johor Bahru,2020,both,80-84,overall,10200
Johor,Johor Bahru,2020,both,80-84,bumi_malay,4100
Johor,Johor Bahru,2020,both,80-84,bumi_other,200
Johor,Johor Bahru,2020,both,80-84,chinese,4100
Johor,Johor Bahru,2020,both,80-84,indian,600
Johor,Johor Bahru,2020,both,80-84,other_citizen,0
Johor,Johor Bahru,2020,both,80-84,other_noncitizen,1300
Johor,Johor Bahru,2020,both,85+,overall,8300
Johor,Johor Bahru,2020,both,85+,bumi_malay,3500
Johor,Johor Bahru,2020,both,85+,bumi_other,300
Johor,Johor Bahru,2020,both,85+,chinese,2300
Johor,Johor Bahru,2020,both,85+,indian,700
Johor,Johor Bahru,2020,both,85+,other_citizen,0
Johor,Johor Bahru,2020,both,85+,other_noncitizen,1400
Johor,Johor Bahru,2020,female,overall,overall,803900
Johor,Johor Bahru,2020,female,overall,bumi_malay,387800
Johor,Johor Bahru,2020,female,overall,bumi_other,15300
Johor,Johor Bahru,2020,female,overall,chinese,294500
Johor,Johor Bahru,2020,female,overall,indian,71900
Johor,Johor Bahru,2020,female,overall,other_citizen,4300
Johor,Johor Bahru,2020,female,overall,other_noncitizen,30000
Johor,Johor Bahru,2020,female,0-4,overall,80000
Johor,Johor Bahru,2020,female,0-4,bumi_malay,45500
Johor,Johor Bahru,2020,female,0-4,bumi_other,1700
Johor,Johor Bahru,2020,female,0-4,chinese,25200
Johor,Johor Bahru,2020,female,0-4,indian,6600
Johor,Johor Bahru,2020,female,0-4,other_citizen,400
Johor,Johor Bahru,2020,female,0-4,other_noncitizen,500
Johor,Johor Bahru,2020,female,5-9,overall,72500
Johor,Johor Bahru,2020,female,5-9,bumi_malay,38700
Johor,Johor Bahru,2020,female,5-9,bumi_other,1500
Johor,Johor Bahru,2020,female,5-9,chinese,24900
Johor,Johor Bahru,2020,female,5-9,indian,6500
Johor,Johor Bahru,2020,female,5-9,other_citizen,400
Johor,Johor Bahru,2020,female,5-9,other_noncitizen,600
Johor,Johor Bahru,2020,female,10-14,overall,68100
Johor,Johor Bahru,2020,female,10-14,bumi_malay,35300
Johor,Johor Bahru,2020,female,10-14,bumi_other,1500
Johor,Johor Bahru,2020,female,10-14,chinese,24000
Johor,Johor Bahru,2020,female,10-14,indian,6500
Johor,Johor Bahru,2020,female,10-14,other_citizen,400
Johor,Johor Bahru,2020,female,10-14,other_noncitizen,400
Johor,Johor Bahru,2020,female,15-19,overall,67300
Johor,Johor Bahru,2020,female,15-19,bumi_malay,33600
Johor,Johor Bahru,2020,female,15-19,bumi_other,1800
Johor,Johor Bahru,2020,female,15-19,chinese,23600
Johor,Johor Bahru,2020,female,15-19,indian,6000
Johor,Johor Bahru,2020,female,15-19,other_citizen,800
Johor,Johor Bahru,2020,female,15-19,other_noncitizen,1500
Johor,Johor Bahru,2020,female,20-24,overall,69700
Johor,Johor Bahru,2020,female,20-24,bumi_malay,32400
Johor,Johor Bahru,2020,female,20-24,bumi_other,1400
Johor,Johor Bahru,2020,female,20-24,chinese,23900
Johor,Johor Bahru,2020,female,20-24,indian,5800
Johor,Johor Bahru,2020,female,20-24,other_citizen,700
Johor,Johor Bahru,2020,female,20-24,other_noncitizen,5500
Johor,Johor Bahru,2020,female,25-29,overall,64300
Johor,Johor Bahru,2020,female,25-29,bumi_malay,29500
Johor,Johor Bahru,2020,female,25-29,bumi_other,1000
Johor,Johor Bahru,2020,female,25-29,chinese,23100
Johor,Johor Bahru,2020,female,25-29,indian,5800
Johor,Johor Bahru,2020,female,25-29,other_citizen,500
Johor,Johor Bahru,2020,female,25-29,other_noncitizen,4400
Johor,Johor Bahru,2020,female,30-34,overall,61100
Johor,Johor Bahru,2020,female,30-34,bumi_malay,29700
Johor,Johor Bahru,2020,female,30-34,bumi_other,1200
Johor,Johor Bahru,2020,female,30-34,chinese,21800
Johor,Johor Bahru,2020,female,30-34,indian,4700
Johor,Johor Bahru,2020,female,30-34,other_citizen,100
Johor,Johor Bahru,2020,female,30-34,other_noncitizen,3600
Johor,Johor Bahru,2020,female,35-39,overall,60100
Johor,Johor Bahru,2020,female,35-39,bumi_malay,28900
Johor,Johor Bahru,2020,female,35-39,bumi_other,1600
Johor,Johor Bahru,2020,female,35-39,chinese,21300
Johor,Johor Bahru,2020,female,35-39,indian,5700
Johor,Johor Bahru,2020,female,35-39,other_citizen,200
Johor,Johor Bahru,2020,female,35-39,other_noncitizen,2500
Johor,Johor Bahru,2020,female,40-44,overall,49800
Johor,Johor Bahru,2020,female,40-44,bumi_malay,21700
Johor,Johor Bahru,2020,female,40-44,bumi_other,800
Johor,Johor Bahru,2020,female,40-44,chinese,20000
Johor,Johor Bahru,2020,female,40-44,indian,5100
Johor,Johor Bahru,2020,female,40-44,other_citizen,200
Johor,Johor Bahru,2020,female,40-44,other_noncitizen,2000
Johor,Johor Bahru,2020,female,45-49,overall,46700
Johor,Johor Bahru,2020,female,45-49,bumi_malay,20200
Johor,Johor Bahru,2020,female,45-49,bumi_other,700
Johor,Johor Bahru,2020,female,45-49,chinese,19500
Johor,Johor Bahru,2020,female,45-49,indian,4500
Johor,Johor Bahru,2020,female,45-49,other_citizen,200
Johor,Johor Bahru,2020,female,45-49,other_noncitizen,1600
Johor,Johor Bahru,2020,female,50-54,overall,43300
Johor,Johor Bahru,2020,female,50-54,bumi_malay,19000
Johor,Johor Bahru,2020,female,50-54,bumi_other,500
Johor,Johor Bahru,2020,female,50-54,chinese,18600
Johor,Johor Bahru,2020,female,50-54,indian,3900
Johor,Johor Bahru,2020,female,50-54,other_citizen,200
Johor,Johor Bahru,2020,female,50-54,other_noncitizen,1200
Johor,Johor Bahru,2020,female,55-59,overall,37300
Johor,Johor Bahru,2020,female,55-59,bumi_malay,17000
Johor,Johor Bahru,2020,female,55-59,bumi_other,400
Johor,Johor Bahru,2020,female,55-59,chinese,15800
Johor,Johor Bahru,2020,female,55-59,indian,3200
Johor,Johor Bahru,2020,female,55-59,other_citizen,100
Johor,Johor Bahru,2020,female,55-59,other_noncitizen,900
Johor,Johor Bahru,2020,female,60-64,overall,32800
Johor,Johor Bahru,2020,female,60-64,bumi_malay,14200
Johor,Johor Bahru,2020,female,60-64,bumi_other,300
Johor,Johor Bahru,2020,female,60-64,chinese,14700
Johor,Johor Bahru,2020,female,60-64,indian,2900
Johor,Johor Bahru,2020,female,60-64,other_citizen,100
Johor,Johor Bahru,2020,female,60-64,other_noncitizen,700
Johor,Johor Bahru,2020,female,65-69,overall,19800
Johor,Johor Bahru,2020,female,65-69,bumi_malay,8800
Johor,Johor Bahru,2020,female,65-69,bumi_other,300
Johor,Johor Bahru,2020,female,65-69,chinese,6800
Johor,Johor Bahru,2020,female,65-69,indian,2000
Johor,Johor Bahru,2020,female,65-69,other_citizen,100
Johor,Johor Bahru,2020,female,65-69,other_noncitizen,1800
Johor,Johor Bahru,2020,female,70-74,overall,13900
Johor,Johor Bahru,2020,female,70-74,bumi_malay,6000
Johor,Johor Bahru,2020,female,70-74,bumi_other,200
Johor,Johor Bahru,2020,female,70-74,chinese,5200
Johor,Johor Bahru,2020,female,70-74,indian,1200
Johor,Johor Bahru,2020,female,70-74,other_citizen,100
Johor,Johor Bahru,2020,female,70-74,other_noncitizen,1100
Johor,Johor Bahru,2020,female,75-79,overall,8200
Johor,Johor Bahru,2020,female,75-79,bumi_malay,3500
Johor,Johor Bahru,2020,female,75-79,bumi_other,100
Johor,Johor Bahru,2020,female,75-79,chinese,3300
Johor,Johor Bahru,2020,female,75-79,indian,700
Johor,Johor Bahru,2020,female,75-79,other_citizen,0
Johor,Johor Bahru,2020,female,75-79,other_noncitizen,600
Johor,Johor Bahru,2020,female,80-84,overall,5300
Johor,Johor Bahru,2020,female,80-84,bumi_malay,2200
Johor,Johor Bahru,2020,female,80-84,bumi_other,100
Johor,Johor Bahru,2020,female,80-84,chinese,2000
Johor,Johor Bahru,2020,female,80-84,indian,300
Johor,Johor Bahru,2020,female,80-84,other_citizen,0
Johor,Johor Bahru,2020,female,80-84,other_noncitizen,600
Johor,Johor Bahru,2020,female,85+,overall,3700
Johor,Johor Bahru,2020,female,85+,bumi_malay,1700
Johor,Johor Bahru,2020,female,85+,bumi_other,200
Johor,Johor Bahru,2020,female,85+,chinese,1000
Johor,Johor Bahru,2020,female,85+,indian,300
Johor,Johor Bahru,2020,female,85+,other_citizen,0
Johor,Johor Bahru,2020,female,85+,other_noncitizen,600
Johor,Johor Bahru,2020,male,overall,overall,907300
Johor,Johor Bahru,2020,male,overall,bumi_malay,406600
Johor,Johor Bahru,2020,male,overall,bumi_other,17100
Johor,Johor Bahru,2020,male,overall,chinese,311700
Johor,Johor Bahru,2020,male,overall,indian,73100
Johor,Johor Bahru,2020,male,overall,other_citizen,5600
Johor,Johor Bahru,2020,male,overall,other_noncitizen,93100
Johor,Johor Bahru,2020,male,0-4,overall,78700
Johor,Johor Bahru,2020,male,0-4,bumi_malay,45500
Johor,Johor Bahru,2020,male,0-4,bumi_other,1700
Johor,Johor Bahru,2020,male,0-4,chinese,24500
Johor,Johor Bahru,2020,male,0-4,indian,6100
Johor,Johor Bahru,2020,male,0-4,other_citizen,400
Johor,Johor Bahru,2020,male,0-4,other_noncitizen,500
Johor,Johor Bahru,2020,male,5-9,overall,77300
Johor,Johor Bahru,2020,male,5-9,bumi_malay,41500
Johor,Johor Bahru,2020,male,5-9,bumi_other,1600
Johor,Johor Bahru,2020,male,5-9,chinese,26400
Johor,Johor Bahru,2020,male,5-9,indian,6800
Johor,Johor Bahru,2020,male,5-9,other_citizen,300
Johor,Johor Bahru,2020,male,5-9,other_noncitizen,600
Johor,Johor Bahru,2020,male,10-14,overall,73600
Johor,Johor Bahru,2020,male,10-14,bumi_malay,38100
Johor,Johor Bahru,2020,male,10-14,bumi_other,1600
Johor,Johor Bahru,2020,male,10-14,chinese,26200
Johor,Johor Bahru,2020,male,10-14,indian,6900
Johor,Johor Bahru,2020,male,10-14,other_citizen,400
Johor,Johor Bahru,2020,male,10-14,other_noncitizen,400
Johor,Johor Bahru,2020,male,15-19,overall,74800
Johor,Johor Bahru,2020,male,15-19,bumi_malay,36200
Johor,Johor Bahru,2020,male,15-19,bumi_other,1600
Johor,Johor Bahru,2020,male,15-19,chinese,24800
Johor,Johor Bahru,2020,male,15-19,indian,6300
Johor,Johor Bahru,2020,male,15-19,other_citizen,1400
Johor,Johor Bahru,2020,male,15-19,other_noncitizen,4500
Johor,Johor Bahru,2020,male,20-24,overall,89200
Johor,Johor Bahru,2020,male,20-24,bumi_malay,35600
Johor,Johor Bahru,2020,male,20-24,bumi_other,900
Johor,Johor Bahru,2020,male,20-24,chinese,26700
Johor,Johor Bahru,2020,male,20-24,indian,6100
Johor,Johor Bahru,2020,male,20-24,other_citizen,600
Johor,Johor Bahru,2020,male,20-24,other_noncitizen,19200
Johor,Johor Bahru,2020,male,25-29,overall,83500
Johor,Johor Bahru,2020,male,25-29,bumi_malay,31500
Johor,Johor Bahru,2020,male,25-29,bumi_other,700
Johor,Johor Bahru,2020,male,25-29,chinese,24200
Johor,Johor Bahru,2020,male,25-29,indian,5500
Johor,Johor Bahru,2020,male,25-29,other_citizen,100
Johor,Johor Bahru,2020,male,25-29,other_noncitizen,21400
Johor,Johor Bahru,2020,male,30-34,overall,76800
Johor,Johor Bahru,2020,male,30-34,bumi_malay,32100
Johor,Johor Bahru,2020,male,30-34,bumi_other,1700
Johor,Johor Bahru,2020,male,30-34,chinese,23100
Johor,Johor Bahru,2020,male,30-34,indian,5500
Johor,Johor Bahru,2020,male,30-34,other_citizen,300
Johor,Johor Bahru,2020,male,30-34,other_noncitizen,14100
Johor,Johor Bahru,2020,male,35-39,overall,71000
Johor,Johor Bahru,2020,male,35-39,bumi_malay,29800
Johor,Johor Bahru,2020,male,35-39,bumi_other,1900
Johor,Johor Bahru,2020,male,35-39,chinese,23200
Johor,Johor Bahru,2020,male,35-39,indian,6100
Johor,Johor Bahru,2020,male,35-39,other_citizen,100
Johor,Johor Bahru,2020,male,35-39,other_noncitizen,9800
Johor,Johor Bahru,2020,male,40-44,overall,59400
Johor,Johor Bahru,2020,male,40-44,bumi_malay,23400
Johor,Johor Bahru,2020,male,40-44,bumi_other,1700
Johor,Johor Bahru,2020,male,40-44,chinese,21700
Johor,Johor Bahru,2020,male,40-44,indian,5600
Johor,Johor Bahru,2020,male,40-44,other_citizen,500
Johor,Johor Bahru,2020,male,40-44,other_noncitizen,6400
Johor,Johor Bahru,2020,male,45-49,overall,51900
Johor,Johor Bahru,2020,male,45-49,bumi_malay,20600
Johor,Johor Bahru,2020,male,45-49,bumi_other,1200
Johor,Johor Bahru,2020,male,45-49,chinese,20900
Johor,Johor Bahru,2020,male,45-49,indian,4300
Johor,Johor Bahru,2020,male,45-49,other_citizen,400
Johor,Johor Bahru,2020,male,45-49,other_noncitizen,4500
Johor,Johor Bahru,2020,male,50-54,overall,45800
Johor,Johor Bahru,2020,male,50-54,bumi_malay,18800
Johor,Johor Bahru,2020,male,50-54,bumi_other,800
Johor,Johor Bahru,2020,male,50-54,chinese,19100
Johor,Johor Bahru,2020,male,50-54,indian,3900
Johor,Johor Bahru,2020,male,50-54,other_citizen,200
Johor,Johor Bahru,2020,male,50-54,other_noncitizen,3000
Johor,Johor Bahru,2020,male,55-59,overall,41900
Johor,Johor Bahru,2020,male,55-59,bumi_malay,17600
Johor,Johor Bahru,2020,male,55-59,bumi_other,500
Johor,Johor Bahru,2020,male,55-59,chinese,17900
Johor,Johor Bahru,2020,male,55-59,indian,3500
Johor,Johor Bahru,2020,male,55-59,other_citizen,100
Johor,Johor Bahru,2020,male,55-59,other_noncitizen,2300
Johor,Johor Bahru,2020,male,60-64,overall,33400
Johor,Johor Bahru,2020,male,60-64,bumi_malay,14000
Johor,Johor Bahru,2020,male,60-64,bumi_other,400
Johor,Johor Bahru,2020,male,60-64,chinese,14700
Johor,Johor Bahru,2020,male,60-64,indian,2500
Johor,Johor Bahru,2020,male,60-64,other_citizen,300
Johor,Johor Bahru,2020,male,60-64,other_noncitizen,1500
Johor,Johor Bahru,2020,male,65-69,overall,19300
Johor,Johor Bahru,2020,male,65-69,bumi_malay,8800
Johor,Johor Bahru,2020,male,65-69,bumi_other,300
Johor,Johor Bahru,2020,male,65-69,chinese,6600
Johor,Johor Bahru,2020,male,65-69,indian,1700
Johor,Johor Bahru,2020,male,65-69,other_citizen,300
Johor,Johor Bahru,2020,male,65-69,other_noncitizen,1700
Johor,Johor Bahru,2020,male,70-74,overall,13400
Johor,Johor Bahru,2020,male,70-74,bumi_malay,6000
Johor,Johor Bahru,2020,male,70-74,bumi_other,200
Johor,Johor Bahru,2020,male,70-74,chinese,5100
Johor,Johor Bahru,2020,male,70-74,indian,1000
Johor,Johor Bahru,2020,male,70-74,other_citizen,0
Johor,Johor Bahru,2020,male,70-74,other_noncitizen,1100
Johor,Johor Bahru,2020,male,75-79,overall,7700
Johor,Johor Bahru,2020,male,75-79,bumi_malay,3200
Johor,Johor Bahru,2020,male,75-79,bumi_other,200
Johor,Johor Bahru,2020,male,75-79,chinese,3100
Johor,Johor Bahru,2020,male,75-79,indian,600
Johor,Johor Bahru,2020,male,75-79,other_citizen,0
Johor,Johor Bahru,2020,male,75-79,other_noncitizen,600
Johor,Johor Bahru,2020,male,80-84,overall,5000
Johor,Johor Bahru,2020,male,80-84,bumi_malay,1900
Johor,Johor Bahru,2020,male,80-84,bumi_other,100
Johor,Johor Bahru,2020,male,80-84,chinese,2100
Johor,Johor Bahru,2020,male,80-84,indian,300
Johor,Johor Bahru,2020,male,80-84,other_citizen,0
Johor,Johor Bahru,2020,male,80-84,other_noncitizen,700
Johor,Johor Bahru,2020,male,85+,overall,4600
Johor,Johor Bahru,2020,male,85+,bumi_malay,1900
Johor,Johor Bahru,2020,male,85+,bumi_other,100
Johor,Johor Bahru,2020,male,85+,chinese,1300
Johor,Johor Bahru,2020,male,85+,indian,400
Johor,Johor Bahru,2020,male,85+,other_citizen,0
Johor,Johor Bahru,2020,male,85+,other_noncitizen,800
Johor,Kluang,2020,both,overall,overall,323800
Johor,Kluang,2020,both,overall,bumi_malay,166600
Johor,Kluang,2020,both,overall,bumi_other,4800
Johor,Kluang,2020,both,overall,chinese,92300
Johor,Kluang,2020,both,overall,indian,24800
Johor,Kluang,2020,both,overall,other_citizen,1400
Johor,Kluang,2020,both,overall,other_noncitizen,33800
Johor,Kluang,2020,both,0-4,overall,19700
Johor,Kluang,2020,both,0-4,bumi_malay,13500
Johor,Kluang,2020,both,0-4,bumi_other,600
Johor,Kluang,2020,both,0-4,chinese,4200
Johor,Kluang,2020,both,0-4,indian,1200
Johor,Kluang,2020,both,0-4,other_citizen,0
Johor,Kluang,2020,both,0-4,other_noncitizen,0
Johor,Kluang,2020,both,5-9,overall,26900
Johor,Kluang,2020,both,5-9,bumi_malay,16400
Johor,Kluang,2020,both,5-9,bumi_other,600
Johor,Kluang,2020,both,5-9,chinese,7700
Johor,Kluang,2020,both,5-9,indian,2000
Johor,Kluang,2020,both,5-9,other_citizen,0
Johor,Kluang,2020,both,5-9,other_noncitizen,100
Johor,Kluang,2020,both,10-14,overall,28600
Johor,Kluang,2020,both,10-14,bumi_malay,16700
Johor,Kluang,2020,both,10-14,bumi_other,500
Johor,Kluang,2020,both,10-14,chinese,9000
Johor,Kluang,2020,both,10-14,indian,2200
Johor,Kluang,2020,both,10-14,other_citizen,100
Johor,Kluang,2020,both,10-14,other_noncitizen,100
Johor,Kluang,2020,both,15-19,overall,27700
Johor,Kluang,2020,both,15-19,bumi_malay,15300
Johor,Kluang,2020,both,15-19,bumi_other,500
Johor,Kluang,2020,both,15-19,chinese,7600
Johor,Kluang,2020,both,15-19,indian,2300
Johor,Kluang,2020,both,15-19,other_citizen,400
Johor,Kluang,2020,both,15-19,other_noncitizen,1600
Johor,Kluang,2020,both,20-24,overall,32500
Johor,Kluang,2020,both,20-24,bumi_malay,14900
Johor,Kluang,2020,both,20-24,bumi_other,300
Johor,Kluang,2020,both,20-24,chinese,8000
Johor,Kluang,2020,both,20-24,indian,2200
Johor,Kluang,2020,both,20-24,other_citizen,200
Johor,Kluang,2020,both,20-24,other_noncitizen,6900
Johor,Kluang,2020,both,25-29,overall,30700
Johor,Kluang,2020,both,25-29,bumi_malay,13400
Johor,Kluang,2020,both,25-29,bumi_other,200
Johor,Kluang,2020,both,25-29,chinese,7500
Johor,Kluang,2020,both,25-29,indian,2100
Johor,Kluang,2020,both,25-29,other_citizen,100
Johor,Kluang,2020,both,25-29,other_noncitizen,7500
Johor,Kluang,2020,both,30-34,overall,28000
Johor,Kluang,2020,both,30-34,bumi_malay,13500
Johor,Kluang,2020,both,30-34,bumi_other,400
Johor,Kluang,2020,both,30-34,chinese,7100
Johor,Kluang,2020,both,30-34,indian,1900
Johor,Kluang,2020,both,30-34,other_citizen,100
Johor,Kluang,2020,both,30-34,other_noncitizen,5000
Johor,Kluang,2020,both,35-39,overall,26100
Johor,Kluang,2020,both,35-39,bumi_malay,12900
Johor,Kluang,2020,both,35-39,bumi_other,500
Johor,Kluang,2020,both,35-39,chinese,7000
Johor,Kluang,2020,both,35-39,indian,2200
Johor,Kluang,2020,both,35-39,other_citizen,0
Johor,Kluang,2020,both,35-39,other_noncitizen,3500
Johor,Kluang,2020,both,40-44,overall,21200
Johor,Kluang,2020,both,40-44,bumi_malay,9900
Johor,Kluang,2020,both,40-44,bumi_other,400
Johor,Kluang,2020,both,40-44,chinese,6600
Johor,Kluang,2020,both,40-44,indian,2000
Johor,Kluang,2020,both,40-44,other_citizen,100
Johor,Kluang,2020,both,40-44,other_noncitizen,2300
Johor,Kluang,2020,both,45-49,overall,19000
Johor,Kluang,2020,both,45-49,bumi_malay,8900
Johor,Kluang,2020,both,45-49,bumi_other,300
Johor,Kluang,2020,both,45-49,chinese,6400
Johor,Kluang,2020,both,45-49,indian,1600
Johor,Kluang,2020,both,45-49,other_citizen,100
Johor,Kluang,2020,both,45-49,other_noncitizen,1600
Johor,Kluang,2020,both,50-54,overall,17000
Johor,Kluang,2020,both,50-54,bumi_malay,8300
Johor,Kluang,2020,both,50-54,bumi_other,200
Johor,Kluang,2020,both,50-54,chinese,5900
Johor,Kluang,2020,both,50-54,indian,1400
Johor,Kluang,2020,both,50-54,other_citizen,100
Johor,Kluang,2020,both,50-54,other_noncitizen,1100
Johor,Kluang,2020,both,55-59,overall,15100
Johor,Kluang,2020,both,55-59,bumi_malay,7600
Johor,Kluang,2020,both,55-59,bumi_other,100
Johor,Kluang,2020,both,55-59,chinese,5300
Johor,Kluang,2020,both,55-59,indian,1200
Johor,Kluang,2020,both,55-59,other_citizen,0
Johor,Kluang,2020,both,55-59,other_noncitizen,900
Johor,Kluang,2020,both,60-64,overall,12500
Johor,Kluang,2020,both,60-64,bumi_malay,6200
Johor,Kluang,2020,both,60-64,bumi_other,100
Johor,Kluang,2020,both,60-64,chinese,4600
Johor,Kluang,2020,both,60-64,indian,1000
Johor,Kluang,2020,both,60-64,other_citizen,100
Johor,Kluang,2020,both,60-64,other_noncitizen,600
Johor,Kluang,2020,both,65-69,overall,7300
Johor,Kluang,2020,both,65-69,bumi_malay,3600
Johor,Kluang,2020,both,65-69,bumi_other,100
Johor,Kluang,2020,both,65-69,chinese,2000
Johor,Kluang,2020,both,65-69,indian,600
Johor,Kluang,2020,both,65-69,other_citizen,100
Johor,Kluang,2020,both,65-69,other_noncitizen,900
Johor,Kluang,2020,both,70-74,overall,5000
Johor,Kluang,2020,both,70-74,bumi_malay,2500
Johor,Kluang,2020,both,70-74,bumi_other,100
Johor,Kluang,2020,both,70-74,chinese,1500
Johor,Kluang,2020,both,70-74,indian,400
Johor,Kluang,2020,both,70-74,other_citizen,0
Johor,Kluang,2020,both,70-74,other_noncitizen,600
Johor,Kluang,2020,both,75-79,overall,2900
Johor,Kluang,2020,both,75-79,bumi_malay,1400
Johor,Kluang,2020,both,75-79,bumi_other,0
Johor,Kluang,2020,both,75-79,chinese,900
Johor,Kluang,2020,both,75-79,indian,200
Johor,Kluang,2020,both,75-79,other_citizen,0
Johor,Kluang,2020,both,75-79,other_noncitizen,300
Johor,Kluang,2020,both,80-84,overall,1900
Johor,Kluang,2020,both,80-84,bumi_malay,800
