state,district,date,ethnicity,population
Sarawak,Dalat,2020,indian,0
Sarawak,Dalat,2020,other_citizen,0
Sarawak,Julau,2020,other_citizen,0
Sarawak,Kabong,2020,other_citizen,0
Sarawak,Kanowit,2020,other_citizen,0
Sarawak,Kanowit,2020,indian,0
Sarawak,Kapit,2020,indian,0
Sarawak,Kapit,2020,other_citizen,0
Sarawak,Maradong,2020,indian,0
Sarawak,Lundu,2020,indian,0
Sarawak,Lubok Antu,2020,indian,0
Sarawak,Lubok Antu,2020,other_citizen,0
Sarawak,Lawas,2020,indian,0
Sarawak,Limbang,2020,indian,0
Sarawak,Saratok,2020,other_citizen,0
Sarawak,Sarikei,2020,indian,0
Sarawak,Matu,2020,indian,0
Sarawak,Mukah,2020,indian,0
Sarawak,Marudi,2020,indian,0
Sarawak,Saratok,2020,indian,0
Sarawak,Pusa,2020,other_citizen,0
Sarawak,Pusa,2020,indian,0
Sarawak,Pakan,2020,indian,0
Sarawak,Pakan,2020,other_citizen,0
Sarawak,Sebauh,2020,indian,0
Sarawak,Sri Aman,2020,indian,0
Sarawak,Song,2020,other_citizen,0
Sarawak,Song,2020,indian,0
Sarawak,Simunjan,2020,indian,0
Sarawak,Selangau,2020,other_citizen,0
Sarawak,Selangau,2020,indian,0
Sarawak,Song,2020,other_noncitizen,0
Sarawak,Tanjung Manis,2020,other_citizen,0
Sarawak,Tanjung Manis,2020,indian,0
Sarawak,Subis,2020,indian,0
Sarawak,Tatau,2020,indian,0
Sarawak,Tebedu,2020,indian,0
Sarawak,Tebedu,2020,other_citizen,0
Sarawak,Telang Usan,2020,indian,0
Sarawak,Telang Usan,2020,other_citizen,0
